person1,person2,weight,relation_types,documents_count
Φιλάμμων Νεσεῦτος,Πτολλίων Σαμβᾶ,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Θερμούθεως,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Ψονθνεῦτος,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Μούιτος,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Πααῦτος,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Υιοστῖνος,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Σοκμᾶς Παθύνεως,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Σοκμήτιος,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Κοῦβι,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Σοκμᾶς Σοκμῆτις,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Καμῆτις,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Πεεβαῦς Παθύνεως,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Κουῖτις,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Κάθις,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Ψονθνεῦς,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Κές,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Πααῦς Πτολλᾶ,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Σασεεῖ,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Πανκρᾶς Σωκράτους,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Πααῖπις,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Τεφορσάιτος,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Παθῦνις Τιγαμετᾶ,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Πετσοραῖπις Σοκμᾶ,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Σοκμᾶς,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Ψονθνεῦτος Σιλλόνιςσελλονις,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Πετεσοῦχος Πααῦτος,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Κοννᾶ,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Σωκράτης Παμούνεως,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Πααῦς Ψονθνεῦτος,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Σαμβοῦτος,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Καμματάις,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Πααῦς,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Νίκου,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Σοκμᾶς Ποτάμωνος,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Ποτάμων Παθύνεως,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Σαντᾶς,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Ψονθνεῦς Παθύνεως,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Σουχάμμων Ψονθνεῦτος,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Πικῶβ,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Ποτάμων,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Κοῦτις,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Δαίμων Δείου,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Παπίων Ποτάμωνος,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Τασουχαρίου,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Πτολλᾶς Πααῦτος,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Ταμήνεως,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Καλα,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Τισίρεως,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Ταμισθιᾶτος,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Πετσοραῖπις Ψονθνεῦτος,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Ταύρεως,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Σαλάκες,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Ταμασάι,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Πνεφερῶς,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Ταμαρρείους,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Πετεσοῦχος,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Τρῶ,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Τανεσεῦτος,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Πετεαρψενῆσις,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Στοτοῆτις Φανήσεως,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Τεεναῦτος,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Καλαθιῶτις,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Τααίπεως,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Πατῆμις Μιύσεως,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Τεφερῶτος,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Θιουτε,1,co_occurs_in_document,1
Φιλάμμων Νεσεῦτος,Σεβαστοῦ Τῦβι,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Τακάθις,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Πτολίων,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Ταεῦτος,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Παθῦνις,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Σοήρεως,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Πλῆνις,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Τασοκμήνεως,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Παθύνεως,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Σαμποῦτος,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Παθῦνις Πααῦτος,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Ταλαντοῦτος,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Πτολλίων Σαμβᾶ,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Θερμούθεως,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Ψονθνεῦτος,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Μούιτος,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Πααῦτος,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Υιοστῖνος,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Σοκμᾶς Παθύνεως,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Σοκμήτιος,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Κοῦβι,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Σοκμᾶς Σοκμῆτις,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Καμῆτις,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Πεεβαῦς Παθύνεως,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Κουῖτις,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Κάθις,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Ψονθνεῦς,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Κές,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Πααῦς Πτολλᾶ,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Σασεεῖ,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Πανκρᾶς Σωκράτους,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Πααῖπις,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Τεφορσάιτος,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Παθῦνις Τιγαμετᾶ,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Πετσοραῖπις Σοκμᾶ,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Σοκμᾶς,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Ψονθνεῦτος Σιλλόνιςσελλονις,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Πετεσοῦχος Πααῦτος,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Κοννᾶ,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Σωκράτης Παμούνεως,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Πααῦς Ψονθνεῦτος,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Σαμβοῦτος,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Καμματάις,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Πααῦς,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Νίκου,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Σοκμᾶς Ποτάμωνος,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Ποτάμων Παθύνεως,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Σαντᾶς,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Ψονθνεῦς Παθύνεως,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Σουχάμμων Ψονθνεῦτος,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Πικῶβ,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Ποτάμων,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Κοῦτις,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Δαίμων Δείου,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Παπίων Ποτάμωνος,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Τασουχαρίου,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Πτολλᾶς Πααῦτος,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Ταμήνεως,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Καλα,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Τισίρεως,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Ταμισθιᾶτος,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Πετσοραῖπις Ψονθνεῦτος,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Ταύρεως,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Σαλάκες,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Ταμασάι,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Πνεφερῶς,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Ταμαρρείους,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Πετεσοῦχος,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Τρῶ,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Τανεσεῦτος,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Πετεαρψενῆσις,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Στοτοῆτις Φανήσεως,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Τεεναῦτος,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Καλαθιῶτις,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Τααίπεως,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Πατῆμις Μιύσεως,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Τεφερῶτος,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Θιουτε,1,co_occurs_in_document,1
Πααῦς Παθύνεως,Σεβαστοῦ Τῦβι,1,co_occurs_in_document,1
Τακάθις,Πτολίων,1,co_occurs_in_document,1
Τακάθις,Ταεῦτος,1,co_occurs_in_document,1
Τακάθις,Παθῦνις,1,co_occurs_in_document,1
Τακάθις,Σοήρεως,1,co_occurs_in_document,1
Τακάθις,Πλῆνις,1,co_occurs_in_document,1
Τακάθις,Τασοκμήνεως,1,co_occurs_in_document,1
Τακάθις,Παθύνεως,1,co_occurs_in_document,1
Τακάθις,Σαμποῦτος,1,co_occurs_in_document,1
Τακάθις,Παθῦνις Πααῦτος,1,co_occurs_in_document,1
Τακάθις,Ταλαντοῦτος,1,co_occurs_in_document,1
Τακάθις,Πτολλίων Σαμβᾶ,1,co_occurs_in_document,1
Τακάθις,Θερμούθεως,1,co_occurs_in_document,1
Τακάθις,Ψονθνεῦτος,1,co_occurs_in_document,1
Τακάθις,Μούιτος,1,co_occurs_in_document,1
Τακάθις,Πααῦτος,1,co_occurs_in_document,1
Τακάθις,Υιοστῖνος,1,co_occurs_in_document,1
Τακάθις,Σοκμᾶς Παθύνεως,1,co_occurs_in_document,1
Τακάθις,Σοκμήτιος,1,co_occurs_in_document,1
Τακάθις,Κοῦβι,1,co_occurs_in_document,1
Τακάθις,Σοκμᾶς Σοκμῆτις,1,co_occurs_in_document,1
Τακάθις,Καμῆτις,1,co_occurs_in_document,1
Τακάθις,Πεεβαῦς Παθύνεως,1,co_occurs_in_document,1
Τακάθις,Κουῖτις,1,co_occurs_in_document,1
Τακάθις,Κάθις,1,co_occurs_in_document,1
Τακάθις,Ψονθνεῦς,1,co_occurs_in_document,1
Τακάθις,Κές,1,co_occurs_in_document,1
Τακάθις,Πααῦς Πτολλᾶ,1,co_occurs_in_document,1
Τακάθις,Σασεεῖ,1,co_occurs_in_document,1
Τακάθις,Πανκρᾶς Σωκράτους,1,co_occurs_in_document,1
Τακάθις,Πααῖπις,1,co_occurs_in_document,1
Τακάθις,Τεφορσάιτος,1,co_occurs_in_document,1
Τακάθις,Παθῦνις Τιγαμετᾶ,1,co_occurs_in_document,1
Τακάθις,Πετσοραῖπις Σοκμᾶ,1,co_occurs_in_document,1
Τακάθις,Σοκμᾶς,1,co_occurs_in_document,1
Τακάθις,Ψονθνεῦτος Σιλλόνιςσελλονις,1,co_occurs_in_document,1
Τακάθις,Πετεσοῦχος Πααῦτος,1,co_occurs_in_document,1
Τακάθις,Κοννᾶ,1,co_occurs_in_document,1
Τακάθις,Σωκράτης Παμούνεως,1,co_occurs_in_document,1
Τακάθις,Πααῦς Ψονθνεῦτος,1,co_occurs_in_document,1
Τακάθις,Σαμβοῦτος,1,co_occurs_in_document,1
Τακάθις,Καμματάις,1,co_occurs_in_document,1
Τακάθις,Πααῦς,1,co_occurs_in_document,1
Τακάθις,Νίκου,1,co_occurs_in_document,1
Τακάθις,Σοκμᾶς Ποτάμωνος,1,co_occurs_in_document,1
Τακάθις,Ποτάμων Παθύνεως,1,co_occurs_in_document,1
Τακάθις,Σαντᾶς,1,co_occurs_in_document,1
Τακάθις,Ψονθνεῦς Παθύνεως,1,co_occurs_in_document,1
Τακάθις,Σουχάμμων Ψονθνεῦτος,1,co_occurs_in_document,1
Τακάθις,Πικῶβ,1,co_occurs_in_document,1
Τακάθις,Ποτάμων,1,co_occurs_in_document,1
Τακάθις,Κοῦτις,1,co_occurs_in_document,1
Τακάθις,Δαίμων Δείου,1,co_occurs_in_document,1
Τακάθις,Παπίων Ποτάμωνος,1,co_occurs_in_document,1
Τακάθις,Τασουχαρίου,1,co_occurs_in_document,1
Τακάθις,Πτολλᾶς Πααῦτος,1,co_occurs_in_document,1
Τακάθις,Ταμήνεως,1,co_occurs_in_document,1
Τακάθις,Καλα,1,co_occurs_in_document,1
Τακάθις,Τισίρεως,1,co_occurs_in_document,1
Τακάθις,Ταμισθιᾶτος,1,co_occurs_in_document,1
Τακάθις,Πετσοραῖπις Ψονθνεῦτος,1,co_occurs_in_document,1
Τακάθις,Ταύρεως,1,co_occurs_in_document,1
Τακάθις,Σαλάκες,1,co_occurs_in_document,1
Τακάθις,Ταμασάι,1,co_occurs_in_document,1
Τακάθις,Πνεφερῶς,1,co_occurs_in_document,1
Τακάθις,Ταμαρρείους,1,co_occurs_in_document,1
Τακάθις,Πετεσοῦχος,1,co_occurs_in_document,1
Τακάθις,Τρῶ,1,co_occurs_in_document,1
Τακάθις,Τανεσεῦτος,1,co_occurs_in_document,1
Τακάθις,Πετεαρψενῆσις,1,co_occurs_in_document,1
Τακάθις,Στοτοῆτις Φανήσεως,1,co_occurs_in_document,1
Τακάθις,Τεεναῦτος,1,co_occurs_in_document,1
Τακάθις,Καλαθιῶτις,1,co_occurs_in_document,1
Τακάθις,Τααίπεως,1,co_occurs_in_document,1
Τακάθις,Πατῆμις Μιύσεως,1,co_occurs_in_document,1
Τακάθις,Τεφερῶτος,1,co_occurs_in_document,1
Τακάθις,Θιουτε,1,co_occurs_in_document,1
Τακάθις,Σεβαστοῦ Τῦβι,1,co_occurs_in_document,1
Πτολίων,Ταεῦτος,1,co_occurs_in_document,1
Πτολίων,Παθῦνις,1,co_occurs_in_document,1
Πτολίων,Σοήρεως,1,co_occurs_in_document,1
Πτολίων,Πλῆνις,1,co_occurs_in_document,1
Πτολίων,Τασοκμήνεως,1,co_occurs_in_document,1
Πτολίων,Παθύνεως,1,co_occurs_in_document,1
Πτολίων,Σαμποῦτος,1,co_occurs_in_document,1
Πτολίων,Παθῦνις Πααῦτος,1,co_occurs_in_document,1
Πτολίων,Ταλαντοῦτος,1,co_occurs_in_document,1
Πτολίων,Πτολλίων Σαμβᾶ,1,co_occurs_in_document,1
Πτολίων,Θερμούθεως,1,co_occurs_in_document,1
Πτολίων,Ψονθνεῦτος,1,co_occurs_in_document,1
Πτολίων,Μούιτος,1,co_occurs_in_document,1
Πτολίων,Πααῦτος,1,co_occurs_in_document,1
Πτολίων,Υιοστῖνος,1,co_occurs_in_document,1
Πτολίων,Σοκμᾶς Παθύνεως,1,co_occurs_in_document,1
Πτολίων,Σοκμήτιος,1,co_occurs_in_document,1
Πτολίων,Κοῦβι,1,co_occurs_in_document,1
Πτολίων,Σοκμᾶς Σοκμῆτις,1,co_occurs_in_document,1
Πτολίων,Καμῆτις,1,co_occurs_in_document,1
Πτολίων,Πεεβαῦς Παθύνεως,1,co_occurs_in_document,1
Πτολίων,Κουῖτις,1,co_occurs_in_document,1
Πτολίων,Κάθις,1,co_occurs_in_document,1
Πτολίων,Ψονθνεῦς,1,co_occurs_in_document,1
Πτολίων,Κές,1,co_occurs_in_document,1
Πτολίων,Πααῦς Πτολλᾶ,1,co_occurs_in_document,1
Πτολίων,Σασεεῖ,1,co_occurs_in_document,1
Πτολίων,Πανκρᾶς Σωκράτους,1,co_occurs_in_document,1
Πτολίων,Πααῖπις,1,co_occurs_in_document,1
Πτολίων,Τεφορσάιτος,1,co_occurs_in_document,1
Πτολίων,Παθῦνις Τιγαμετᾶ,1,co_occurs_in_document,1
Πτολίων,Πετσοραῖπις Σοκμᾶ,1,co_occurs_in_document,1
Πτολίων,Σοκμᾶς,1,co_occurs_in_document,1
Πτολίων,Ψονθνεῦτος Σιλλόνιςσελλονις,1,co_occurs_in_document,1
Πτολίων,Πετεσοῦχος Πααῦτος,1,co_occurs_in_document,1
Πτολίων,Κοννᾶ,1,co_occurs_in_document,1
Πτολίων,Σωκράτης Παμούνεως,1,co_occurs_in_document,1
Πτολίων,Πααῦς Ψονθνεῦτος,1,co_occurs_in_document,1
Πτολίων,Σαμβοῦτος,1,co_occurs_in_document,1
Πτολίων,Καμματάις,1,co_occurs_in_document,1
Πτολίων,Πααῦς,1,co_occurs_in_document,1
Πτολίων,Νίκου,1,co_occurs_in_document,1
Πτολίων,Σοκμᾶς Ποτάμωνος,1,co_occurs_in_document,1
Πτολίων,Ποτάμων Παθύνεως,1,co_occurs_in_document,1
Πτολίων,Σαντᾶς,1,co_occurs_in_document,1
Πτολίων,Ψονθνεῦς Παθύνεως,1,co_occurs_in_document,1
Πτολίων,Σουχάμμων Ψονθνεῦτος,1,co_occurs_in_document,1
Πτολίων,Πικῶβ,1,co_occurs_in_document,1
Πτολίων,Ποτάμων,1,co_occurs_in_document,1
Πτολίων,Κοῦτις,1,co_occurs_in_document,1
Πτολίων,Δαίμων Δείου,1,co_occurs_in_document,1
Πτολίων,Παπίων Ποτάμωνος,1,co_occurs_in_document,1
Πτολίων,Τασουχαρίου,1,co_occurs_in_document,1
Πτολίων,Πτολλᾶς Πααῦτος,1,co_occurs_in_document,1
Πτολίων,Ταμήνεως,1,co_occurs_in_document,1
Πτολίων,Καλα,1,co_occurs_in_document,1
Πτολίων,Τισίρεως,1,co_occurs_in_document,1
Πτολίων,Ταμισθιᾶτος,1,co_occurs_in_document,1
Πτολίων,Πετσοραῖπις Ψονθνεῦτος,1,co_occurs_in_document,1
Πτολίων,Ταύρεως,1,co_occurs_in_document,1
Πτολίων,Σαλάκες,1,co_occurs_in_document,1
Πτολίων,Ταμασάι,1,co_occurs_in_document,1
Πτολίων,Πνεφερῶς,1,co_occurs_in_document,1
Πτολίων,Ταμαρρείους,1,co_occurs_in_document,1
Πτολίων,Πετεσοῦχος,1,co_occurs_in_document,1
Πτολίων,Τρῶ,1,co_occurs_in_document,1
Πτολίων,Τανεσεῦτος,1,co_occurs_in_document,1
Πτολίων,Πετεαρψενῆσις,1,co_occurs_in_document,1
Πτολίων,Στοτοῆτις Φανήσεως,1,co_occurs_in_document,1
Πτολίων,Τεεναῦτος,1,co_occurs_in_document,1
Πτολίων,Καλαθιῶτις,1,co_occurs_in_document,1
Πτολίων,Τααίπεως,1,co_occurs_in_document,1
Πτολίων,Πατῆμις Μιύσεως,1,co_occurs_in_document,1
Πτολίων,Τεφερῶτος,1,co_occurs_in_document,1
Πτολίων,Θιουτε,1,co_occurs_in_document,1
Πτολίων,Σεβαστοῦ Τῦβι,1,co_occurs_in_document,1
Ταεῦτος,Παθῦνις,1,co_occurs_in_document,1
Ταεῦτος,Σοήρεως,1,co_occurs_in_document,1
Ταεῦτος,Πλῆνις,1,co_occurs_in_document,1
Ταεῦτος,Τασοκμήνεως,1,co_occurs_in_document,1
Ταεῦτος,Παθύνεως,1,co_occurs_in_document,1
Ταεῦτος,Σαμποῦτος,1,co_occurs_in_document,1
Ταεῦτος,Παθῦνις Πααῦτος,1,co_occurs_in_document,1
Ταεῦτος,Ταλαντοῦτος,1,co_occurs_in_document,1
Ταεῦτος,Πτολλίων Σαμβᾶ,1,co_occurs_in_document,1
Ταεῦτος,Θερμούθεως,1,co_occurs_in_document,1
Ταεῦτος,Ψονθνεῦτος,1,co_occurs_in_document,1
Ταεῦτος,Μούιτος,1,co_occurs_in_document,1
Ταεῦτος,Πααῦτος,1,co_occurs_in_document,1
Ταεῦτος,Υιοστῖνος,1,co_occurs_in_document,1
Ταεῦτος,Σοκμᾶς Παθύνεως,1,co_occurs_in_document,1
Ταεῦτος,Σοκμήτιος,1,co_occurs_in_document,1
Ταεῦτος,Κοῦβι,1,co_occurs_in_document,1
Ταεῦτος,Σοκμᾶς Σοκμῆτις,1,co_occurs_in_document,1
Ταεῦτος,Καμῆτις,1,co_occurs_in_document,1
Ταεῦτος,Πεεβαῦς Παθύνεως,1,co_occurs_in_document,1
Ταεῦτος,Κουῖτις,1,co_occurs_in_document,1
Ταεῦτος,Κάθις,1,co_occurs_in_document,1
Ταεῦτος,Ψονθνεῦς,1,co_occurs_in_document,1
Ταεῦτος,Κές,1,co_occurs_in_document,1
Ταεῦτος,Πααῦς Πτολλᾶ,1,co_occurs_in_document,1
Ταεῦτος,Σασεεῖ,1,co_occurs_in_document,1
Ταεῦτος,Πανκρᾶς Σωκράτους,1,co_occurs_in_document,1
Ταεῦτος,Πααῖπις,1,co_occurs_in_document,1
Ταεῦτος,Τεφορσάιτος,1,co_occurs_in_document,1
Ταεῦτος,Παθῦνις Τιγαμετᾶ,1,co_occurs_in_document,1
Ταεῦτος,Πετσοραῖπις Σοκμᾶ,1,co_occurs_in_document,1
Ταεῦτος,Σοκμᾶς,1,co_occurs_in_document,1
Ταεῦτος,Ψονθνεῦτος Σιλλόνιςσελλονις,1,co_occurs_in_document,1
Ταεῦτος,Πετεσοῦχος Πααῦτος,1,co_occurs_in_document,1
Ταεῦτος,Κοννᾶ,1,co_occurs_in_document,1
Ταεῦτος,Σωκράτης Παμούνεως,1,co_occurs_in_document,1
Ταεῦτος,Πααῦς Ψονθνεῦτος,1,co_occurs_in_document,1
Ταεῦτος,Σαμβοῦτος,1,co_occurs_in_document,1
Ταεῦτος,Καμματάις,1,co_occurs_in_document,1
Ταεῦτος,Πααῦς,1,co_occurs_in_document,1
Ταεῦτος,Νίκου,1,co_occurs_in_document,1
Ταεῦτος,Σοκμᾶς Ποτάμωνος,1,co_occurs_in_document,1
Ταεῦτος,Ποτάμων Παθύνεως,1,co_occurs_in_document,1
Ταεῦτος,Σαντᾶς,1,co_occurs_in_document,1
Ταεῦτος,Ψονθνεῦς Παθύνεως,1,co_occurs_in_document,1
Ταεῦτος,Σουχάμμων Ψονθνεῦτος,1,co_occurs_in_document,1
Ταεῦτος,Πικῶβ,1,co_occurs_in_document,1
Ταεῦτος,Ποτάμων,1,co_occurs_in_document,1
Ταεῦτος,Κοῦτις,1,co_occurs_in_document,1
Ταεῦτος,Δαίμων Δείου,1,co_occurs_in_document,1
Ταεῦτος,Παπίων Ποτάμωνος,1,co_occurs_in_document,1
Ταεῦτος,Τασουχαρίου,1,co_occurs_in_document,1
Ταεῦτος,Πτολλᾶς Πααῦτος,1,co_occurs_in_document,1
Ταεῦτος,Ταμήνεως,1,co_occurs_in_document,1
Ταεῦτος,Καλα,1,co_occurs_in_document,1
Ταεῦτος,Τισίρεως,1,co_occurs_in_document,1
Ταεῦτος,Ταμισθιᾶτος,1,co_occurs_in_document,1
Ταεῦτος,Πετσοραῖπις Ψονθνεῦτος,1,co_occurs_in_document,1
Ταεῦτος,Ταύρεως,1,co_occurs_in_document,1
Ταεῦτος,Σαλάκες,1,co_occurs_in_document,1
Ταεῦτος,Ταμασάι,1,co_occurs_in_document,1
Ταεῦτος,Πνεφερῶς,1,co_occurs_in_document,1
Ταεῦτος,Ταμαρρείους,1,co_occurs_in_document,1
Ταεῦτος,Πετεσοῦχος,1,co_occurs_in_document,1
Ταεῦτος,Τρῶ,1,co_occurs_in_document,1
Ταεῦτος,Τανεσεῦτος,1,co_occurs_in_document,1
Ταεῦτος,Πετεαρψενῆσις,1,co_occurs_in_document,1
Ταεῦτος,Στοτοῆτις Φανήσεως,1,co_occurs_in_document,1
Ταεῦτος,Τεεναῦτος,1,co_occurs_in_document,1
Ταεῦτος,Καλαθιῶτις,1,co_occurs_in_document,1
Ταεῦτος,Τααίπεως,1,co_occurs_in_document,1
Ταεῦτος,Πατῆμις Μιύσεως,1,co_occurs_in_document,1
Ταεῦτος,Τεφερῶτος,1,co_occurs_in_document,1
Ταεῦτος,Θιουτε,1,co_occurs_in_document,1
Ταεῦτος,Σεβαστοῦ Τῦβι,1,co_occurs_in_document,1
Παθῦνις,Σοήρεως,1,co_occurs_in_document,1
Παθῦνις,Πλῆνις,1,co_occurs_in_document,1
Παθῦνις,Τασοκμήνεως,1,co_occurs_in_document,1
Παθῦνις,Παθύνεως,1,co_occurs_in_document,1
Παθῦνις,Σαμποῦτος,1,co_occurs_in_document,1
Παθῦνις,Παθῦνις Πααῦτος,1,co_occurs_in_document,1
Παθῦνις,Ταλαντοῦτος,1,co_occurs_in_document,1
Παθῦνις,Πτολλίων Σαμβᾶ,1,co_occurs_in_document,1
Παθῦνις,Θερμούθεως,1,co_occurs_in_document,1
Παθῦνις,Ψονθνεῦτος,1,co_occurs_in_document,1
Παθῦνις,Μούιτος,1,co_occurs_in_document,1
